F1_Delta,F2_Delta,F3_Delta,F4_Delta,F1_Theta,F2_Theta,F3_Theta,F4_Theta,F1_Alpha,F2_Alpha,F3_Alpha,F4_Alpha,F1_Beta,F2_Beta,F3_Beta,F4_Beta,Frontal_Alpha_Asymmetry,F1_Activity,F1_Mobility,F1_Complexity,F2_Activity,F2_Mobility,F2_Complexity,F3_Activity,F3_Mobility,F3_Complexity,F4_Activity,F4_Mobility,F4_Complexity,Subject,Stimulus,Genre,Song,Ensemble,Instruments,Theme,Spatial,Target_Instrument,Tempo,Key,Spectral_Centroid,Spectral_Bandwidth,Spectral_Contrast,Spectral_Rolloff,MFCC_1_Mean,MFCC_1_Std,MFCC_2_Mean,MFCC_2_Std,MFCC_3_Mean,MFCC_3_Std,MFCC_4_Mean,MFCC_4_Std,MFCC_5_Mean,MFCC_5_Std,MFCC_6_Mean,MFCC_6_Std,MFCC_7_Mean,MFCC_7_Std,MFCC_8_Mean,MFCC_8_Std,MFCC_9_Mean,MFCC_9_Std,MFCC_10_Mean,MFCC_10_Std,MFCC_11_Mean,MFCC_11_Std,MFCC_12_Mean,MFCC_12_Std,MFCC_13_Mean,MFCC_13_Std,Chroma_0,Chroma_1,Chroma_2,Chroma_3,Chroma_4,Chroma_5,Chroma_6,Chroma_7,Chroma_8,Chroma_9,Chroma_10,Chroma_11,Attention_Label
3.3614795575904297e-11,3.151047594234889e-11,3.441794314667142e-11,2.468808598724238e-11,5.352470637068022e-12,5.416939940143661e-12,4.904138374429682e-12,4.843554293696783e-12,2.3582135028967047e-11,2.1638999254872237e-11,2.1628753463550427e-11,1.824255334622564e-11,6.719600058221674e-13,6.522467164293082e-13,6.254479999374567e-13,6.213900618342958e-13,1.9431357740948093e-12,2.685153969049586e-10,0.1868335909465243,2.093133810095927,2.5391469969073734e-10,0.18835822550066783,2.2269112270422697,2.6284696046357557e-10,0.18366651560136915,2.187673720547036,2.1395945225444373e-10,0.2023827850865845,2.406348487948942,0005,classique_morceau1_duo_CoFl_theme1_stereo_Fl,classique,morceau1,duo,"['Co', 'Fl']",theme1,stereo,Fl,[93.96306818],B minor,1946.9629192900863,2218.286590375565,22.828299272833473,2757.2498833955224,-312.70102,39.77267,162.43999,22.712013,-29.71601,18.090145,19.553986,14.275002,2.8619003,10.942827,24.716522,8.746827,-9.103024,7.916346,-15.591623,5.3658333,-4.9286566,7.7387505,7.833045,7.6091046,3.9299576,8.586371,-21.402697,8.378583,-10.948647,9.359179,0.4460446,0.23329547,0.45552793,0.48191363,0.08946796,0.06059595,0.21524288,0.09491646,0.051750228,0.17215696,0.14541465,0.43255186,High Attention
1.1669800610344632e-11,1.1971799227966699e-11,1.1010469754451026e-11,9.526721678253373e-12,6.634294923971843e-12,6.425826385272685e-12,6.244303529250044e-12,5.560307505728996e-12,2.1839149572012124e-11,2.0193826782260503e-11,2.0519823263077425e-11,1.7282560244554632e-11,5.337299457131028e-13,5.358504873040235e-13,5.260346082243973e-13,5.081091397967965e-13,1.64532278975162e-12,2.033637240231698e-10,0.2060831520921986,1.884066390418759,2.020848126974031e-10,0.20316954284844574,1.9370495485221901,1.9000086011318115e-10,0.20689475861797482,1.9060132953542281,1.7072912796712844e-10,0.2112958763669644,1.9852700943456825,0005,classique_morceau1_duo_CoFl_theme2_stereo_Co,classique,morceau1,duo,"['Co', 'Fl']",theme2,stereo,Co,[120.18531977],D major,1245.63937672298,1966.0868483547383,23.11880650198566,1896.5045862548357,-245.08105,40.383465,196.70947,13.328401,-18.582535,14.861892,-1.8498932,8.663488,0.34006834,7.872758,18.636698,6.733821,-3.641751,7.29019,-8.5702,5.7703156,-9.3568945,5.6871333,-4.8885555,6.958408,-4.943342,6.0774193,-9.366221,5.232578,-16.00823,5.880831,0.10313811,0.18059327,0.8423012,0.3437872,0.15147638,0.11389431,0.32044828,0.11117723,0.20412908,0.40346316,0.10745349,0.08592038,Low Attention
1.0836427260510797e-11,1.1127554435354824e-11,9.317617194335783e-12,1.0149054926703225e-11,6.021069372433441e-12,5.76542195208551e-12,5.424277454324852e-12,4.951269818889749e-12,2.4314925866836576e-11,2.219283626433052e-11,2.2954361582146582e-11,1.8706611972381714e-11,6.315171953498301e-13,5.734073352894507e-13,5.967111460539654e-13,5.30455021435071e-13,2.122089602506056e-12,1.9894070863836142e-10,0.20750289157641494,1.872509324850422,1.959329494473629e-10,0.2019939884590353,2.0150342306715685,1.8243545210217054e-10,0.2130991110397825,1.9052179648991967,1.704732244382832e-10,0.2058369084688875,2.134732716705078,0005,classique_morceau1_duo_CoOb_theme2_stereo_Co,classique,morceau1,duo,"['Co', 'Ob']",theme2,stereo,Co,[132.51201923],D major,1238.1858779283607,1963.1382698618304,22.902031450518216,1951.1914251390233,-243.93481,38.333527,198.0165,13.132923,-22.508984,12.708927,1.5981029,8.293583,1.1548461,9.113388,9.82718,7.511211,-2.9925406,8.288111,-3.3348496,5.703029,-10.17811,5.3673787,-6.877618,6.923497,-7.593941,5.97941,-10.69416,5.630042,-10.780204,7.254304,0.104952015,0.18454377,0.84311235,0.38767186,0.22355564,0.12684746,0.33506015,0.12136854,0.19700697,0.31253254,0.09816692,0.08509455,High Attention
2.2207328197053074e-11,2.3199862763365052e-11,2.264473429562845e-11,1.7851460230021543e-11,8.309388608306597e-12,7.803103564074942e-12,7.988868402400405e-12,6.8447791840286055e-12,2.470087480580202e-11,2.3662078263310704e-11,2.277581197993779e-11,2.0539423831781188e-11,8.983297311845325e-13,8.823705573109669e-13,8.384373167630837e-13,8.013347597076844e-13,1.0387965424913152e-12,2.2994244995713673e-10,0.2018491493252649,1.948533624304559,2.2470085928277267e-10,0.20068006008209632,2.071076401610524,2.219311718009248e-10,0.1995525320506834,1.9871344750299564,1.8556077729581473e-10,0.21395249830865865,2.1746832914060477,0005,classique_morceau1_duo_CoOb_theme2_stereo_Ob,classique,morceau1,duo,"['Co', 'Ob']",theme2,stereo,Ob,[132.51201923],D major,1238.1858779283607,1963.1382698618304,22.902031450518216,1951.1914251390233,-243.93481,38.333527,198.0165,13.132923,-22.508984,12.708927,1.5981029,8.293583,1.1548461,9.113388,9.82718,7.511211,-2.9925406,8.288111,-3.3348496,5.703029,-10.17811,5.3673787,-6.877618,6.923497,-7.593941,5.97941,-10.69416,5.630042,-10.780204,7.254304,0.104952015,0.18454377,0.84311235,0.38767186,0.22355564,0.12684746,0.33506015,0.12136854,0.19700697,0.31253254,0.09816692,0.08509455,Low Attention
2.2392493484156145e-11,2.233071918326782e-11,2.2794264431968976e-11,1.838457710168973e-11,6.350193403819733e-12,6.336628989586548e-12,5.954408954284406e-12,5.6552141402230835e-12,2.081214795589426e-11,1.83666963541187e-11,1.9793855544531772e-11,1.5173590547670783e-11,7.711751966887606e-13,7.490456879667741e-13,7.235126587526865e-13,7.313573660840785e-13,2.4454516017755593e-12,2.465197292908261e-10,0.19888016827089983,2.0144355495739203,2.273431316906457e-10,0.19892909066099004,2.119234918783019,2.422210429205371e-10,0.1960621380898633,2.0706187733113874,1.8903360924171112e-10,0.2069527990796876,2.2132740853234725,0005,classique_morceau1_duo_FlOb_theme1_stereo_Fl,classique,morceau1,duo,"['Fl', 'Ob']",theme1,stereo,Fl,[93.96306818],C minor,2344.326390945544,2072.4695060321164,28.26154434198636,3798.34275886194,-319.0161,42.290688,80.53162,28.64499,-91.60445,15.791141,-2.2981699,12.715038,-12.99707,11.734905,-12.09673,10.965338,-11.133016,7.90648,-6.0503592,9.049709,-15.444487,6.5993733,13.828983,13.24323,23.511126,18.91635,20.298096,19.547531,28.969604,19.227354,0.11960696,0.13948141,0.13852137,0.09724683,0.04960584,0.112025745,0.712078,0.24519661,0.040920027,0.12836406,0.12115939,0.16737969,High Attention
3.7719946758100964e-11,4.2794165911223386e-11,3.767541141021297e-11,3.437449599154678e-11,7.70353590566085e-12,7.416766932985636e-12,7.421265402469912e-12,6.2311568696600036e-12,1.8774481661872463e-11,1.7339629880671643e-11,1.7509751176205537e-11,1.464625092030883e-11,6.866990214144826e-13,6.74089538823882e-13,6.655144078686786e-13,6.078037534577782e-13,1.4348517812008192e-12,2.5957602343821944e-10,0.18380580531825788,2.1594375972543074,2.754175042901006e-10,0.17464390072497255,2.289713625815854,2.507982139249538e-10,0.18272374195411836,2.214039078846341,2.306752030427651e-10,0.18122709600049627,2.369499825047013,0005,classique_morceau1_duo_FlOb_theme1_stereo_Ob,classique,morceau1,duo,"['Fl', 'Ob']",theme1,stereo,Ob,[93.96306818],C minor,2344.326390945544,2072.4695060321164,28.26154434198636,3798.34275886194,-319.0161,42.290688,80.53162,28.64499,-91.60445,15.791141,-2.2981699,12.715038,-12.99707,11.734905,-12.09673,10.965338,-11.133016,7.90648,-6.0503592,9.049709,-15.444487,6.5993733,13.828983,13.24323,23.511126,18.91635,20.298096,19.547531,28.969604,19.227354,0.11960696,0.13948141,0.13852137,0.09724683,0.04960584,0.112025745,0.712078,0.24519661,0.040920027,0.12836406,0.12115939,0.16737969,High Attention
1.8759839748039706e-11,1.968498183705354e-11,1.8528193881020497e-11,1.697038059904461e-11,8.41961475276397e-12,8.242455540663704e-12,7.827949636808684e-12,7.29846830896501e-12,2.9949428003474575e-11,2.5832924303593632e-11,2.844066012765345e-11,2.121397422692935e-11,7.861309513608908e-13,8.072621100466389e-13,7.643471821209185e-13,8.591069391012429e-13,4.116503699880943e-12,2.5760009025593786e-10,0.21704258224800577,1.8240695514638496,2.412281692252998e-10,0.22003141681461344,2.0070942888036436,2.5031524386679703e-10,0.21798899958794696,1.9042984278099249,2.0971414100977293e-10,0.24551299497346582,2.2437604448747583,0005,classique_morceau1_trio_CoFlOb_theme1_stereo_Fl,classique,morceau1,trio,"['Co', 'Fl', 'Ob']",theme1,stereo,Fl,[147.65625],B minor,1969.5728841604248,2061.111948578887,25.079000470630948,3390.3189132462685,-267.88538,36.20029,167.45114,20.013353,-51.95094,16.463593,25.95363,11.613908,1.1339138,7.947885,3.2890928,8.625452,-12.349865,8.989441,-6.707109,8.800528,-14.519915,7.612411,8.465344,8.263809,9.277395,12.390636,-2.5894911,12.064592,2.5419376,12.724598,0.26899618,0.21385089,0.43308607,0.2976514,0.06267065,0.10979566,0.64150226,0.25894427,0.052122023,0.18385528,0.16113159,0.40059713,High Attention
1.7536932308131785e-11,1.7202017883830042e-11,1.780836094674653e-11,1.340291957074963e-11,8.067741599205955e-12,7.781676860887472e-12,7.396767856890518e-12,6.89622428290043e-12,3.7457873995287455e-11,3.3581292345869635e-11,3.5506399151068096e-11,2.8207521875445638e-11,8.178020994248629e-13,7.413555694261597e-13,8.020215682096163e-13,6.867037653050322e-13,3.87658164941782e-12,2.5038011249084223e-10,0.214311972808374,1.7127270462839757,2.2905922127250053e-10,0.21448084665715716,1.7585586144639391,2.441425194474623e-10,0.21213933365723156,1.746147352185166,1.907656347111957e-10,0.2194283722209612,1.8163526553594342,0005,classique_morceau1_trio_CoFlOb_theme2_stereo_Co,classique,morceau1,trio,"['Co', 'Fl', 'Ob']",theme2,stereo,Co,[120.18531977],D major,1612.2043083685871,2012.845540739316,24.105240314546187,2150.862945025387,-267.883,33.534397,180.52083,15.576078,-34.63084,11.685859,1.3223697,9.430684,-5.7539964,8.464157,17.75688,9.770558,1.2729788,7.3678317,-6.507513,6.24276,-15.60262,7.1545634,-9.765301,7.9528656,1.5400103,7.10398,-5.939035,6.711452,-13.065419,7.3770227,0.081888296,0.10200047,0.6383052,0.2676705,0.18320377,0.0784862,0.26285094,0.08965546,0.17647211,0.6136364,0.16900711,0.1037077,High Attention
1.5381521579765164e-11,1.695291471142978e-11,1.5320870907961103e-11,1.4667758255496902e-11,7.2621550037880326e-12,7.603663834189806e-12,6.470472861242402e-12,6.873036188908382e-12,2.924761591314412e-11,2.7396387133939953e-11,2.6569784714343076e-11,2.3786980091361734e-11,1.001539219641613e-12,9.607007195484984e-13,9.088954117060665e-13,8.739016944484697e-13,1.851228779204166e-12,2.2913700520446857e-10,0.22355585601919797,1.7004471735329705,2.2569103135732724e-10,0.2195494682443931,1.7949751784750683,2.1662999872880383e-10,0.22254435716403181,1.7318166042015521,1.9892046806064553e-10,0.22383565648464077,1.9126091914405587,0005,classique_morceau1_trio_CoFlOb_theme2_stereo_Ob,classique,morceau1,trio,"['Co', 'Fl', 'Ob']",theme2,stereo,Ob,[120.18531977],D major,1612.2043083685871,2012.845540739316,24.105240314546187,2150.862945025387,-267.883,33.534397,180.52083,15.576078,-34.63084,11.685859,1.3223697,9.430684,-5.7539964,8.464157,17.75688,9.770558,1.2729788,7.3678317,-6.507513,6.24276,-15.60262,7.1545634,-9.765301,7.9528656,1.5400103,7.10398,-5.939035,6.711452,-13.065419,7.3770227,0.081888296,0.10200047,0.6383052,0.2676705,0.18320377,0.0784862,0.26285094,0.08965546,0.17647211,0.6136364,0.16900711,0.1037077,High Attention
7.37952026816012e-11,6.969968975596119e-11,7.611046598006467e-11,4.79679011159782e-11,9.884307045660842e-12,1.0046782675727512e-11,9.656676774623074e-12,8.162818354402994e-12,2.3550525972335308e-11,2.2549156509317527e-11,2.1975653406409916e-11,1.9091935574960575e-11,1.8908253184912187e-12,2.171429852968581e-12,1.8481821953882673e-12,1.9101528515283187e-12,1.001369463017781e-12,4.961998884611906e-10,0.1683470543733086,2.806859748426344,4.873714676451427e-10,0.17474927151661152,2.8627697641931524,4.917918773256405e-10,0.1679184084560434,2.918219949612847,3.665991401855735e-10,0.19680598592865364,2.773558585675207,0005,classique_morceau2_duo_BoFh_theme1_stereo_Bo,classique,morceau2,duo,"['Bo', 'Fh']",theme1,stereo,Bo,[112.34714674],E minor,671.2952554216578,978.9394794388973,23.719104697063532,838.2122106201645,-424.83694,43.325047,178.09807,29.397926,53.529922,22.529438,-10.993475,16.109482,-23.77728,8.226216,-21.085033,7.6106305,-16.228338,6.730696,-12.858164,4.513608,-15.511704,7.818395,-22.984964,6.0429544,-21.382948,6.315384,-12.486079,4.719995,-11.0833025,4.712302,0.05275359,0.111459106,0.24684054,0.16050756,0.59911937,0.12474366,0.13027339,0.1136349,0.08306052,0.10399291,0.055934787,0.12764935,Low Attention
3.6634115078736806e-11,3.1404662230856886e-11,4.2172888669985e-11,2.460270025038399e-11,7.660291480793774e-12,7.699207073572661e-12,7.646045325830617e-12,6.248646172131344e-12,1.0650143223593993e-11,9.924420215051434e-12,1.0030513836342629e-11,8.575746128037761e-12,7.082628448284777e-13,6.323615970195835e-13,6.789454847254946e-13,6.078854708824055e-13,7.257230085425591e-13,2.8389227555631406e-10,0.15439573260108463,2.9139807554110524,2.3927629025248317e-10,0.16252419413129954,2.8944842110204894,3.1141913924013487e-10,0.14804510597067122,3.168235264562949,1.8463391660679643e-10,0.1884266927477437,2.9569465555232717,0005,classique_morceau2_duo_BoFh_theme2_stereo_Fh,classique,morceau2,duo,"['Bo', 'Fh']",theme2,stereo,Fh,[114.84375],D major,1016.1455842076604,1776.4915973377574,19.238879477838715,1495.6621358196326,-413.30325,56.70678,158.46939,44.575138,52.409317,26.119234,-2.801001,14.488328,-17.152555,11.753575,-11.58635,10.8147545,-6.5847144,7.8053584,-8.110714,6.4414434,-14.650441,7.553917,-17.577374,8.440135,-13.425704,6.83822,-8.998099,6.926269,-4.7127733,10.237683,0.24619539,0.34372962,0.43597475,0.24144047,0.21270683,0.14292149,0.30970308,0.28931242,0.24883904,0.47027436,0.22104079,0.21418503,Low Attention
3.643564566648187e-11,3.7358562865208985e-11,3.42671788103532e-11,2.964173964957464e-11,6.262051294791266e-12,6.275284733715428e-12,6.2618391683607025e-12,5.4353882947441305e-12,1.7617872574819794e-11,1.6557606712148753e-11,1.6725451024226948e-11,1.4367817740994695e-11,7.203058049763421e-13,7.087479113588945e-13,7.039679097289869e-13,6.740700598461226e-13,1.060265862671041e-12,3.2498724232140504e-10,0.17158962370570965,2.6316731337669,3.35601146342531e-10,0.16558282746126432,2.904317273052037,3.0978851565125855e-10,0.17815290600071643,2.7403298801277627,2.874520480117897e-10,0.18447993775367547,3.081764899179759,0005,classique_morceau2_duo_BoFl_theme1_stereo_Bo,classique,morceau2,duo,"['Bo', 'Fl']",theme1,stereo,Bo,[107.66601562],D major,2165.7822684017647,2829.385064207431,22.991245633673508,3018.0221114905708,-383.93835,53.916348,115.36146,40.880203,-15.060911,38.36619,-20.599548,15.344155,-15.609771,10.160472,2.766491,12.822632,1.8561833,11.630442,19.038635,18.363613,-12.620181,13.837625,-25.423458,9.487113,-30.569954,15.392254,-14.038863,17.367823,3.200879,15.950837,0.09955002,0.15384692,0.33862,0.17959896,0.5159528,0.10421891,0.19731145,0.0873301,0.15718964,0.20046058,0.09782545,0.15534037,Low Attention
7.87963580699989e-12,7.790080568689465e-12,7.857917777828197e-12,6.136575755141226e-12,4.593049773985378e-12,4.48323963708983e-12,4.3257241256987485e-12,4.057874406189756e-12,1.75856990633724e-11,1.626457693095549e-11,1.617458543753809e-11,1.448818836552331e-11,6.891024268600924e-13,6.445650228201588e-13,6.495820096276212e-13,6.355932635828543e-13,1.3211221324169109e-12,1.5437118607304765e-10,0.23040840002580432,1.8254767285881737,1.4623089088979108e-10,0.23722477489078134,1.9344367729058447,1.470911422730155e-10,0.22782472570094325,1.8640206353495632,1.2799216675439987e-10,0.2604977254796807,2.0596184321048527,0005,classique_morceau2_duo_BoFl_theme1_stereo_Fl,classique,morceau2,duo,"['Bo', 'Fl']",theme1,stereo,Fl,[107.66601562],D major,2165.7822684017647,2829.385064207431,22.991245633673508,3018.0221114905708,-383.93835,53.916348,115.36146,40.880203,-15.060911,38.36619,-20.599548,15.344155,-15.609771,10.160472,2.766491,12.822632,1.8561833,11.630442,19.038635,18.363613,-12.620181,13.837625,-25.423458,9.487113,-30.569954,15.392254,-14.038863,17.367823,3.200879,15.950837,0.09955002,0.15384692,0.33862,0.17959896,0.5159528,0.10421891,0.19731145,0.0873301,0.15718964,0.20046058,0.09782545,0.15534037,High Attention
2.233237641982811e-11,2.219536305795428e-11,2.0627136141428067e-11,1.605466353799565e-11,6.7558212140764775e-12,7.1211983506972525e-12,6.0645441640699794e-12,6.0274493950995205e-12,2.1403525930500597e-11,1.945075706282906e-11,2.0302712141332085e-11,1.642788677114804e-11,8.610766971665952e-13,9.131152160225057e-13,7.827039867357219e-13,7.754196740444626e-13,1.9527688676715353e-12,1.842236520781142e-10,0.22204659000589363,1.9852179145935602,1.7586465715990404e-10,0.22521847012651566,2.035294151100007,1.7571257603071825e-10,0.22244766143779385,2.014788244875506,1.4628697721052194e-10,0.23503003391968275,2.068906833159824,0005,classique_morceau2_duo_FhFl_theme1_stereo_Fh,classique,morceau2,duo,"['Fh', 'Fl']",theme1,stereo,Fh,[107.66601562],E minor,2173.16696702271,2941.122129027394,24.903190287756047,3206.2397999274663,-390.3356,76.18191,94.172775,30.402582,-28.60548,26.409307,-28.738632,16.992601,-22.84304,15.672391,-6.654224,9.038488,-8.460717,9.51351,10.871542,12.761495,-16.87783,12.621512,-26.986856,13.3370695,-31.402166,18.126287,-15.198902,14.36548,0.5027011,12.402938,0.08025521,0.113644555,0.32582697,0.18379465,0.66489595,0.14255793,0.22846879,0.10245296,0.06958708,0.118726805,0.052864265,0.0629568,High Attention
2.3163125107572372e-11,2.8498694577521794e-11,2.118933237796858e-11,2.6952421267561498e-11,4.2962012820824845e-12,4.115063325262449e-12,4.015862687331363e-12,3.2959417160546826e-12,1.679376287320722e-11,1.56199833894917e-11,1.5688010920365835e-11,1.3244240570685556e-11,7.557008521394831e-13,6.912610416626083e-13,7.115370676288813e-13,6.517321332378325e-13,1.1737794837155198e-12,2.0368206939981657e-10,0.2118648656977182,2.1979150795669975,2.2736285535224608e-10,0.19894920005457004,2.429493044204279,1.8662278891699824e-10,0.21575897656982498,2.182540510399154,2.0781577044661178e-10,0.20405943592010334,2.6279894298992517,0005,classique_morceau2_duo_FhFl_theme1_stereo_Fl,classique,morceau2,duo,"['Fh', 'Fl']",theme1,stereo,Fl,[107.66601562],E minor,2173.16696702271,2941.122129027394,24.903190287756047,3206.2397999274663,-390.3356,76.18191,94.172775,30.402582,-28.60548,26.409307,-28.738632,16.992601,-22.84304,15.672391,-6.654224,9.038488,-8.460717,9.51351,10.871542,12.761495,-16.87783,12.621512,-26.986856,13.3370695,-31.402166,18.126287,-15.198902,14.36548,0.5027011,12.402938,0.08025521,0.113644555,0.32582697,0.18379465,0.66489595,0.14255793,0.22846879,0.10245296,0.06958708,0.118726805,0.052864265,0.0629568,High Attention
8.189304891153122e-11,7.181983993558123e-11,9.621887178802513e-11,6.306771087912226e-11,5.7870547819361974e-12,5.6634777403860674e-12,5.858611864834459e-12,5.246181016663431e-12,2.364824881019131e-11,2.315349265139771e-11,2.188575911739659e-11,2.112756809245451e-11,1.0304414173608522e-12,1.1112008052857629e-12,1.2220185800411673e-12,1.7153012106917073e-12,4.947561587935992e-13,5.452901994957238e-10,0.1690491120297144,3.470617255111145,5.052020001897416e-10,0.19275537375400542,3.321052690962961,5.933350070583288e-10,0.17833446932600613,3.6292849365185,4.664039778936623e-10,0.2641112768879822,2.7888633266031033,0005,classique_morceau2_trio_BoFhFl_theme1_stereo_Bo,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme1,stereo,Bo,[107.66601562],E minor,1633.5744152780617,2422.4150691411483,23.994479605746143,2067.6456532579787,-339.77765,50.1687,160.19926,35.293354,6.8441463,29.095999,-14.238675,11.696554,-18.875443,8.8100815,-5.4721403,9.9944315,-8.319155,8.508577,9.901858,13.799061,-18.267845,11.4716835,-27.638487,8.122299,-29.483284,13.949031,-13.27377,14.71346,1.3142526,15.636692,0.105045065,0.16559656,0.36444137,0.16956224,0.55713403,0.10247208,0.2136938,0.124652825,0.15309238,0.20120902,0.10146539,0.17631972,High Attention
2.8387748643956618e-11,2.423504541024782e-11,3.0558100995785985e-11,1.7322544786654268e-11,7.864232893297103e-12,6.9846097334645e-12,7.91426867944422e-12,6.092198053586778e-12,1.9456779273807283e-11,1.7628031305228e-11,1.828841529885723e-11,1.5032464423641878e-11,7.108565359155605e-13,6.809170082124232e-13,6.511622447246231e-13,6.721032802775372e-13,1.8287479685792822e-12,2.2292963210793065e-10,0.1917993363152809,2.2166733891069796,1.9834575505890118e-10,0.19645996434666624,2.208731375055372,2.231508754914323e-10,0.18788967005098847,2.3035738401931036,1.584119237942713e-10,0.21061805164098715,2.1935174699544606,0005,classique_morceau2_trio_BoFhFl_theme1_stereo_Fh,classique,morceau2,trio,"['Bo', 'Fh', 'Fl']",theme1,stereo,Fh,[107.66601562],E minor,1633.5744152780617,2422.4150691411483,23.994479605746143,2067.6456532579787,-339.77765,50.1687,160.19926,35.293354,6.8441463,29.095999,-14.238675,11.696554,-18.875443,8.8100815,-5.4721403,9.9944315,-8.319155,8.508577,9.901858,13.799061,-18.267845,11.4716835,-27.638487,8.122299,-29.483284,13.949031,-13.27377,14.71346,1.3142526,15.636692,0.105045065,0.16559656,0.36444137,0.16956224,0.55713403,0.10247208,0.2136938,0.124652825,0.15309238,0.20120902,0.10146539,0.17631972,Low Attention
